[2020.09.09 11:53:19 / lib_ea_2.mqh:1960][lib_ea_2.mqh:1948] op_Post_Take_Position
[lib_ea_2.mqh:1953]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20200909_115319).(tickets-data).log

[2020.09.09 11:53:19 / lib_ea_2.mqh:2109]	ticket-num	curr.datetime	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	
[2020.09.09 12:44:36 / lib_ea_2.mqh:2414]	28392168	2020.09.09 06:45:00	76.45999999999999	76.47	76.47499999999999	76.486	76.495	76.492	76.526	76.498	76.48099999999999	76.471	76.47499999999999	76.46299999999999	1	1	1	1	1	-1	1	-1	-1	-1	1	-1	0.012	0.01	0.004	0.008	0.008999999999999999	-0.003	0.033	-0.026	-0.017	-0.006	0.003	-0.012	2	2	1	1	1	-1	4	-3	-2	-1	1	-2	54.04495	60.28544	58.86747	57.96457	58.14437	52.9563	51.05011	48.59032	43.18906	43.60735	40.99707	43.14954	52.6281	53.63119	54.14227	55.28362	56.22203	55.81107	59.35537	55.49668	53.2829	51.99854	52.48083	50.86691	1.36285	0.8854	0.74095	0.73125	0.86595	0.59175	0.5724	0.5304	0.0117	0.1476	-0.02355	0.5002	3	3	3	2	2	2	1	2	3	3	3	4	
[2020.09.09 12:49:31 / lib_ea_2.mqh:2414]	28392191	2020.09.09 06:50:00	76.47	76.47499999999999	76.486	76.495	76.492	76.526	76.498	76.48099999999999	76.471	76.47499999999999	76.46299999999999	76.48099999999999	1	1	1	1	-1	1	-1	-1	-1	1	-1	1	0.01	0.004	0.008	0.008999999999999999	-0.003	0.033	-0.026	-0.017	-0.006	0.003	-0.012	0.02	2	1	1	1	-1	4	-3	-2	-1	1	-2	3	60.28544	58.86747	57.96457	58.14437	52.9563	51.05011	48.59032	43.18906	43.60735	40.99707	43.14954	49.00054	53.63119	54.14227	55.28362	56.22203	55.81107	59.35537	55.49668	53.2829	51.99854	52.48083	50.86691	53.14217	0.8854	0.74095	0.73125	0.86595	0.59175	0.5724	0.5304	0.0117	0.1476	-0.02355	0.5002	0.43855	3	3	2	2	2	1	2	3	3	3	4	3	
[2020.09.09 12:54:31 / lib_ea_2.mqh:2414]	28392303	2020.09.09 06:55:00	76.47499999999999	76.486	76.495	76.492	76.526	76.498	76.48099999999999	76.471	76.47499999999999	76.46299999999999	76.48099999999999	76.48099999999999	1	1	1	-1	1	-1	-1	-1	1	-1	1	-1	0.004	0.008	0.008999999999999999	-0.003	0.033	-0.026	-0.017	-0.006	0.003	-0.012	0.02	-0.002	1	1	1	-1	4	-3	-2	-1	1	-2	3	-1	58.86747	57.96457	58.14437	52.9563	51.05011	48.59032	43.18906	43.60735	40.99707	43.14954	49.00054	47.414	54.14227	55.28362	56.22203	55.81107	59.35537	55.49668	53.2829	51.99854	52.48083	50.86691	53.14217	53.14217	0.74095	0.73125	0.86595	0.59175	0.5724	0.5304	0.0117	0.1476	-0.02355	0.5002	0.43855	-0.09735000000000001	3	2	2	2	1	2	3	3	3	4	3	3	
[2020.09.09 12:59:30 / lib_ea_2.mqh:2414]	28392342	2020.09.09 07:00:00	76.486	76.495	76.492	76.526	76.498	76.48099999999999	76.471	76.47499999999999	76.46299999999999	76.48099999999999	76.48099999999999	76.492	1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	0.008	0.008999999999999999	-0.003	0.033	-0.026	-0.017	-0.006	0.003	-0.012	0.02	-0.002	0.01	1	1	-1	4	-3	-2	-1	1	-2	3	-1	1	57.96457	58.14437	52.9563	51.05011	48.59032	43.18906	43.60735	40.99707	43.14954	49.00054	47.414	52.90782	55.28362	56.22203	55.81107	59.35537	55.49668	53.2829	51.99854	52.48083	50.86691	53.14217	53.14217	54.5668	0.73125	0.86595	0.59175	0.5724	0.5304	0.0117	0.1476	-0.02355	0.5002	0.43855	-0.09735000000000001	0.396	2	2	2	1	2	3	3	3	4	3	3	3	
[2020.09.09 13:04:28 / lib_ea_2.mqh:2414]	28392406	2020.09.09 07:05:00	76.495	76.492	76.526	76.498	76.48099999999999	76.471	76.47499999999999	76.46299999999999	76.48099999999999	76.48099999999999	76.492	76.461	1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	0.008999999999999999	-0.003	0.033	-0.026	-0.017	-0.006	0.003	-0.012	0.02	-0.002	0.01	-0.03	1	-1	4	-3	-2	-1	1	-2	3	-1	1	-3	58.14437	52.9563	51.05011	48.59032	43.18906	43.60735	40.99707	43.14954	49.00054	47.414	52.90782	53.07214	56.22203	55.81107	59.35537	55.49668	53.2829	51.99854	52.48083	50.86691	53.14217	53.14217	54.5668	50.05248	0.86595	0.59175	0.5724	0.5304	0.0117	0.1476	-0.02355	0.5002	0.43855	-0.09735000000000001	0.396	0.206	2	2	1	2	3	3	3	4	3	3	3	4	
[2020.09.09 13:09:31 / lib_ea_2.mqh:2414]	28392428	2020.09.09 07:10:00	76.492	76.526	76.498	76.48099999999999	76.471	76.47499999999999	76.46299999999999	76.48099999999999	76.48099999999999	76.492	76.461	76.467	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	-0.003	0.033	-0.026	-0.017	-0.006	0.003	-0.012	0.02	-0.002	0.01	-0.03	0.006	-1	4	-3	-2	-1	1	-2	3	-1	1	-3	1	52.9563	51.05011	48.59032	43.18906	43.60735	40.99707	43.14954	49.00054	47.414	52.90782	53.07214	51.72537	55.81107	59.35537	55.49668	53.2829	51.99854	52.48083	50.86691	53.14217	53.14217	54.5668	50.05248	50.8804	0.59175	0.5724	0.5304	0.0117	0.1476	-0.02355	0.5002	0.43855	-0.09735000000000001	0.396	0.206	0	2	1	2	3	3	3	4	3	3	3	4	4	
[2020.09.09 13:14:28 / lib_ea_2.mqh:2414]	28392446	2020.09.09 07:15:00	76.526	76.498	76.48099999999999	76.471	76.47499999999999	76.46299999999999	76.48099999999999	76.48099999999999	76.492	76.461	76.467	76.47	1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	0.033	-0.026	-0.017	-0.006	0.003	-0.012	0.02	-0.002	0.01	-0.03	0.006	0.004	4	-3	-2	-1	1	-2	3	-1	1	-3	1	1	51.05011	48.59032	43.18906	43.60735	40.99707	43.14954	49.00054	47.414	52.90782	53.07214	51.72537	53.14018	59.35537	55.49668	53.2829	51.99854	52.48083	50.86691	53.14217	53.14217	54.5668	50.05248	50.8804	51.30521	0.5724	0.5304	0.0117	0.1476	-0.02355	0.5002	0.43855	-0.09735000000000001	0.396	0.206	0	0.21	1	2	3	3	3	4	3	3	3	4	4	4	
[2020.09.09 13:19:24 / lib_ea_2.mqh:2414]	28392530	2020.09.09 07:20:00	76.498	76.48099999999999	76.471	76.47499999999999	76.46299999999999	76.48099999999999	76.48099999999999	76.492	76.461	76.467	76.47	76.51000000000001	-1	-1	-1	1	-1	1	-1	1	-1	1	1	1	-0.026	-0.017	-0.006	0.003	-0.012	0.02	-0.002	0.01	-0.03	0.006	0.004	0.039	-3	-2	-1	1	-2	3	-1	1	-3	1	1	4	48.59032	43.18906	43.60735	40.99707	43.14954	49.00054	47.414	52.90782	53.07214	51.72537	53.14018	58.1245	55.49668	53.2829	51.99854	52.48083	50.86691	53.14217	53.14217	54.5668	50.05248	50.8804	51.30521	56.57615	0.5304	0.0117	0.1476	-0.02355	0.5002	0.43855	-0.09735000000000001	0.396	0.206	0	0.21	0.6496499999999999	2	3	3	3	4	3	3	3	4	4	4	2	
[2020.09.09 13:24:27 / lib_ea_2.mqh:2414]	28392666	2020.09.09 07:25:00	76.48099999999999	76.471	76.47499999999999	76.46299999999999	76.48099999999999	76.48099999999999	76.492	76.461	76.467	76.47	76.51000000000001	76.548	-1	-1	1	-1	1	-1	1	-1	1	1	1	1	-0.017	-0.006	0.003	-0.012	0.02	-0.002	0.01	-0.03	0.006	0.004	0.039	0.037	-2	-1	1	-2	3	-1	1	-3	1	1	4	4	43.18906	43.60735	40.99707	43.14954	49.00054	47.414	52.90782	53.07214	51.72537	53.14018	58.1245	63.69722	53.2829	51.99854	52.48083	50.86691	53.14217	53.14217	54.5668	50.05248	50.8804	51.30521	56.57615	60.81745	0.0117	0.1476	-0.02355	0.5002	0.43855	-0.09735000000000001	0.396	0.206	0	0.21	0.6496499999999999	1.3736	3	3	3	4	3	3	3	4	4	4	2	1	
[2020.09.09 13:29:24 / lib_ea_2.mqh:2414]	28392712	2020.09.09 07:30:00	76.471	76.47499999999999	76.46299999999999	76.48099999999999	76.48099999999999	76.492	76.461	76.467	76.47	76.51000000000001	76.548	76.55	-1	1	-1	1	-1	1	-1	1	1	1	1	1	-0.006	0.003	-0.012	0.02	-0.002	0.01	-0.03	0.006	0.004	0.039	0.037	0.002	-1	1	-2	3	-1	1	-3	1	1	4	4	1	43.60735	40.99707	43.14954	49.00054	47.414	52.90782	53.07214	51.72537	53.14018	58.1245	63.69722	62.93178	51.99854	52.48083	50.86691	53.14217	53.14217	54.5668	50.05248	50.8804	51.30521	56.57615	60.81745	61.02833	0.1476	-0.02355	0.5002	0.43855	-0.09735000000000001	0.396	0.206	0	0.21	0.6496499999999999	1.3736	0.864	3	3	4	3	3	3	4	4	4	2	1	1	
[2020.09.09 13:34:24 / lib_ea_2.mqh:2414]	28392735	2020.09.09 07:35:00	76.47499999999999	76.46299999999999	76.48099999999999	76.48099999999999	76.492	76.461	76.467	76.47	76.51000000000001	76.548	76.55	76.547	1	-1	1	-1	1	-1	1	1	1	1	1	-1	0.003	-0.012	0.02	-0.002	0.01	-0.03	0.006	0.004	0.039	0.037	0.002	-0.002	1	-2	3	-1	1	-3	1	1	4	4	1	-1	40.99707	43.14954	49.00054	47.414	52.90782	53.07214	51.72537	53.14018	58.1245	63.69722	62.93178	62.59582	52.48083	50.86691	53.14217	53.14217	54.5668	50.05248	50.8804	51.30521	56.57615	60.81745	61.02833	60.51408	-0.02355	0.5002	0.43855	-0.09735000000000001	0.396	0.206	0	0.21	0.6496499999999999	1.3736	0.864	0.75075	3	4	3	3	3	4	4	4	2	1	1	2	
[2020.09.09 13:39:21 / lib_ea_2.mqh:2414]	28392766	2020.09.09 07:40:00	76.46299999999999	76.48099999999999	76.48099999999999	76.492	76.461	76.467	76.47	76.51000000000001	76.548	76.55	76.547	76.535	-1	1	-1	1	-1	1	1	1	1	1	-1	-1	-0.012	0.02	-0.002	0.01	-0.03	0.006	0.004	0.039	0.037	0.002	-0.002	-0.012	-2	3	-1	1	-3	1	1	4	4	1	-1	-2	43.14954	49.00054	47.414	52.90782	53.07214	51.72537	53.14018	58.1245	63.69722	62.93178	62.59582	57.92124	50.86691	53.14217	53.14217	54.5668	50.05248	50.8804	51.30521	56.57615	60.81745	61.02833	60.51408	58.44063	0.5002	0.43855	-0.09735000000000001	0.396	0.206	0	0.21	0.6496499999999999	1.3736	0.864	0.75075	0.5669999999999999	4	3	3	3	4	4	4	2	1	1	2	2	
[2020.09.09 13:44:21 / lib_ea_2.mqh:2414]	28392808	2020.09.09 07:45:00	76.48099999999999	76.48099999999999	76.492	76.461	76.467	76.47	76.51000000000001	76.548	76.55	76.547	76.535	76.495	1	-1	1	-1	1	1	1	1	1	-1	-1	-1	0.02	-0.002	0.01	-0.03	0.006	0.004	0.039	0.037	0.002	-0.002	-0.012	-0.041	3	-1	1	-3	1	1	4	4	1	-1	-2	-4	49.00054	47.414	52.90782	53.07214	51.72537	53.14018	58.1245	63.69722	62.93178	62.59582	57.92124	52.51996	53.14217	53.14217	54.5668	50.05248	50.8804	51.30521	56.57615	60.81745	61.02833	60.51408	58.44063	52.1687	0.43855	-0.09735000000000001	0.396	0.206	0	0.21	0.6496499999999999	1.3736	0.864	0.75075	0.5669999999999999	0.1008	3	3	3	4	4	4	2	1	1	2	2	4	
[2020.09.09 13:49:24 / lib_ea_2.mqh:2414]	28392835	2020.09.09 07:50:00	76.48099999999999	76.492	76.461	76.467	76.47	76.51000000000001	76.548	76.55	76.547	76.535	76.495	76.489	-1	1	-1	1	1	1	1	1	-1	-1	-1	-1	-0.002	0.01	-0.03	0.006	0.004	0.039	0.037	0.002	-0.002	-0.012	-0.041	-0.006	-1	1	-3	1	1	4	4	1	-1	-2	-4	-1	47.414	52.90782	53.07214	51.72537	53.14018	58.1245	63.69722	62.93178	62.59582	57.92124	52.51996	47.62561	53.14217	54.5668	50.05248	50.8804	51.30521	56.57615	60.81745	61.02833	60.51408	58.44063	52.1687	51.2994	-0.09735000000000001	0.396	0.206	0	0.21	0.6496499999999999	1.3736	0.864	0.75075	0.5669999999999999	0.1008	-0.0453	3	3	4	4	4	2	1	1	2	2	4	4	
[2020.09.09 13:54:29 / lib_ea_2.mqh:2414]	28392856	2020.09.09 07:55:00	76.492	76.461	76.467	76.47	76.51000000000001	76.548	76.55	76.547	76.535	76.495	76.489	76.495	1	-1	1	1	1	1	1	-1	-1	-1	-1	1	0.01	-0.03	0.006	0.004	0.039	0.037	0.002	-0.002	-0.012	-0.041	-0.006	0.006	1	-3	1	1	4	4	1	-1	-2	-4	-1	1	52.90782	53.07214	51.72537	53.14018	58.1245	63.69722	62.93178	62.59582	57.92124	52.51996	47.62561	53.01031	54.5668	50.05248	50.8804	51.30521	56.57615	60.81745	61.02833	60.51408	58.44063	52.1687	51.2994	52.13889	0.396	0.206	0	0.21	0.6496499999999999	1.3736	0.864	0.75075	0.5669999999999999	0.1008	-0.0453	0.0252	3	4	4	4	2	1	1	2	2	4	4	4	
[2020.09.09 13:59:18 / lib_ea_2.mqh:2414]	28392964	2020.09.09 08:00:00	76.461	76.467	76.47	76.51000000000001	76.548	76.55	76.547	76.535	76.495	76.489	76.495	76.504	-1	1	1	1	1	1	-1	-1	-1	-1	1	1	-0.03	0.006	0.004	0.039	0.037	0.002	-0.002	-0.012	-0.041	-0.006	0.006	0.008999999999999999	-3	1	1	4	4	1	-1	-2	-4	-1	1	1	53.07214	51.72537	53.14018	58.1245	63.69722	62.93178	62.59582	57.92124	52.51996	47.62561	53.01031	51.90458	50.05248	50.8804	51.30521	56.57615	60.81745	61.02833	60.51408	58.44063	52.1687	51.2994	52.13889	53.40704	0.206	0	0.21	0.6496499999999999	1.3736	0.864	0.75075	0.5669999999999999	0.1008	-0.0453	0.0252	-0.1331	4	4	4	2	1	1	2	2	4	4	4	3	
[2020.09.09 14:04:18 / lib_ea_2.mqh:2414]	28393020	2020.09.09 08:05:00	76.467	76.47	76.51000000000001	76.548	76.55	76.547	76.535	76.495	76.489	76.495	76.504	76.523	1	1	1	1	1	-1	-1	-1	-1	1	1	1	0.006	0.004	0.039	0.037	0.002	-0.002	-0.012	-0.041	-0.006	0.006	0.008999999999999999	0.02	1	1	4	4	1	-1	-2	-4	-1	1	1	3	51.72537	53.14018	58.1245	63.69722	62.93178	62.59582	57.92124	52.51996	47.62561	53.01031	51.90458	59.11597	50.8804	51.30521	56.57615	60.81745	61.02833	60.51408	58.44063	52.1687	51.2994	52.13889	53.40704	55.99792	0	0.21	0.6496499999999999	1.3736	0.864	0.75075	0.5669999999999999	0.1008	-0.0453	0.0252	-0.1331	0.36125	4	4	2	1	1	2	2	4	4	4	3	3	
[2020.09.09 14:09:18 / lib_ea_2.mqh:2414]	28393041	2020.09.09 08:10:00	76.47	76.51000000000001	76.548	76.55	76.547	76.535	76.495	76.489	76.495	76.504	76.523	76.548	1	1	1	1	-1	-1	-1	-1	1	1	1	1	0.004	0.039	0.037	0.002	-0.002	-0.012	-0.041	-0.006	0.006	0.008999999999999999	0.02	0.027	1	4	4	1	-1	-2	-4	-1	1	1	3	3	53.14018	58.1245	63.69722	62.93178	62.59582	57.92124	52.51996	47.62561	53.01031	51.90458	59.11597	65.11999	51.30521	56.57615	60.81745	61.02833	60.51408	58.44063	52.1687	51.2994	52.13889	53.40704	55.99792	59.14451	0.21	0.6496499999999999	1.3736	0.864	0.75075	0.5669999999999999	0.1008	-0.0453	0.0252	-0.1331	0.36125	0.7772	4	2	1	1	2	2	4	4	4	3	3	2	
